orig_dataset	orig_entry	orig_label	dest_dataset	dest_entry	node	value
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VNW4	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VZ58	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VZJ2	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W029	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W0C7	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W0W4	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	H0YHX9	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000196531	NACA	uniprot	Q13765	protein_disease_related_proteins_uniprot	Allergen
ensembl_gene	ENSG00000196531	NACA	uniprot	A0A7I2V2K5	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	A0A7I2V473	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	E9PAV3	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VNW4	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VZ58	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VZJ2	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W029	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W0C7	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W0W4	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	H0YHX9	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	Q13765	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000196531	NACA	uniprot	A0A7I2V2K5	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	A0A7I2V473	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	E9PAV3	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VNW4	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VZ58	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	F8VZJ2	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W029	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W0C7	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	F8W0W4	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	H0YHX9	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000196531	NACA	uniprot	Q13765	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000341037	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000350763	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000423613	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000473855	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000476680	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000481475	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000534839	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000537320	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000542877	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000544972	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ensembl_transcript	ENST00000635336	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_evolutionary_conservation_homologene	Zebrafish
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_molecular_function_ncbigene	structural molecule activity
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_biological_process_ncbigene	developmental process
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_biological_process_ncbigene	response to stimulus
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_biological_process_ncbigene	reproductive process
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000041982	TNC	ncbigene	3371	gene_biological_process_ncbigene	signaling
ensembl_gene	ENSG00000041982	TNC	uniprot	A0A0U1RR80	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000041982	TNC	uniprot	E9PC84	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000041982	TNC	uniprot	F5H5D6	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000041982	TNC	uniprot	F5H7V9	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000041982	TNC	uniprot	H0YGZ3	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000041982	TNC	uniprot	J3QSU6	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000041982	TNC	uniprot	P24821	protein_disease_related_proteins_uniprot	Deafness
ensembl_gene	ENSG00000041982	TNC	uniprot	P24821	protein_disease_related_proteins_uniprot	Disease variant
ensembl_gene	ENSG00000041982	TNC	uniprot	A0A0U1RR80	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	E9PC84	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	F5H5D6	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	F5H7V9	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	H0YGZ3	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	J3QSU6	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	P24821	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000041982	TNC	uniprot	A0A0U1RR80	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	uniprot	E9PC84	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	uniprot	F5H5D6	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	uniprot	F5H7V9	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	uniprot	H0YGZ3	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	uniprot	J3QSU6	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000041982	TNC	uniprot	P24821	interaction_proteins_in_pathway_reactome	Extracellular matrix organization
ensembl_gene	ENSG00000041982	TNC	uniprot	P24821	interaction_proteins_in_pathway_reactome	Metabolism of proteins
ensembl_gene	ENSG00000041982	TNC	mondo	0014283	disease_diseases_mondo	human disease or disorder
ensembl_gene	ENSG00000163520	FBLN2	ensembl_transcript	ENST00000295760	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000163520	FBLN2	ensembl_transcript	ENST00000295761	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000163520	FBLN2	ensembl_transcript	ENST00000404922	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000163520	FBLN2	ensembl_transcript	ENST00000421373	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000163520	FBLN2	ensembl_transcript	ENST00000465610	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000163520	FBLN2	ensembl_transcript	ENST00000492059	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000163520	FBLN2	ncbigene	2199	gene_evolutionary_conservation_homologene	Insect, Worm
ensembl_gene	ENSG00000163520	FBLN2	ncbigene	2199	gene_molecular_function_ncbigene	structural molecule activity
ensembl_gene	ENSG00000163520	FBLN2	ncbigene	2199	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000163520	FBLN2	ncbigene	2199	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000163520	FBLN2	ncbigene	2199	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000163520	FBLN2	uniprot	C9JQS6	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000163520	FBLN2	uniprot	H7BXL0	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000163520	FBLN2	uniprot	H7C1A3	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000163520	FBLN2	uniprot	P98095	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000163520	FBLN2	uniprot	C9JQS6	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000163520	FBLN2	uniprot	H7BXL0	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000163520	FBLN2	uniprot	H7C1A3	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000163520	FBLN2	uniprot	P98095	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000163520	FBLN2	uniprot	C9JQS6	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000163520	FBLN2	uniprot	H7BXL0	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000163520	FBLN2	uniprot	H7C1A3	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000163520	FBLN2	uniprot	P98095	interaction_proteins_in_pathway_reactome	Extracellular matrix organization
ensembl_gene	ENSG00000176302	FOXR1	ensembl_transcript	ENST00000317011	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000176302	FOXR1	ensembl_transcript	ENST00000533282	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000176302	FOXR1	ncbigene	283150	gene_evolutionary_conservation_homologene	Mammal
ensembl_gene	ENSG00000176302	FOXR1	ncbigene	283150	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000176302	FOXR1	ncbigene	283150	gene_molecular_function_ncbigene	transcription regulator activity
ensembl_gene	ENSG00000176302	FOXR1	ncbigene	283150	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000176302	FOXR1	uniprot	H0YCU3	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000176302	FOXR1	uniprot	Q6PIV2	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000176302	FOXR1	uniprot	H0YCU3	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000176302	FOXR1	uniprot	Q6PIV2	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000176302	FOXR1	uniprot	H0YCU3	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000176302	FOXR1	uniprot	Q6PIV2	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000138448	ITGAV	ensembl_transcript	ENST00000261023	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000138448	ITGAV	ensembl_transcript	ENST00000374907	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000138448	ITGAV	ensembl_transcript	ENST00000430709	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000138448	ITGAV	ensembl_transcript	ENST00000433736	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_evolutionary_conservation_homologene	Zebrafish
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_molecular_function_ncbigene	molecular transducer activity
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_molecular_function_ncbigene	transporter activity
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	metabolic process
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	multicellular organismal process
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	developmental process
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	biological process involved in interspecies interaction between organisms
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	locomotion
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000138448	ITGAV	ncbigene	3685	gene_biological_process_ncbigene	localization
ensembl_gene	ENSG00000138448	ITGAV	uniprot	H7BZG1	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000138448	ITGAV	uniprot	H7BZG1	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000138448	ITGAV	uniprot	H7BZG1	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	interaction_proteins_in_pathway_reactome	Hemostasis
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	interaction_proteins_in_pathway_reactome	Developmental Biology
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	interaction_proteins_in_pathway_reactome	Extracellular matrix organization
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	interaction_proteins_in_pathway_reactome	Signaling Pathways
ensembl_gene	ENSG00000138448	ITGAV	uniprot	P06756	interaction_proteins_in_pathway_reactome	Immune System
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000412726	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000442544	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000578080	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000578949	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000579941	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000581580	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ensembl_transcript	ENST00000582875	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000187323	DCC	ncbigene	1630	gene_evolutionary_conservation_homologene	Insect, Worm
ensembl_gene	ENSG00000187323	DCC	ncbigene	1630	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000187323	DCC	ncbigene	1630	gene_molecular_function_ncbigene	molecular transducer activity
ensembl_gene	ENSG00000187323	DCC	ncbigene	1630	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000187323	DCC	ncbigene	1630	gene_biological_process_ncbigene	developmental process
ensembl_gene	ENSG00000187323	DCC	ncbigene	1630	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000187323	DCC	uniprot	E7EQM8	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	H0Y2Q5	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QKL2	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QLB0	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QLT8	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QQJ6	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QRL3	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QRM6	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QS93	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000187323	DCC	uniprot	P43146	protein_disease_related_proteins_uniprot	Tumor suppressor
ensembl_gene	ENSG00000187323	DCC	uniprot	P43146	protein_disease_related_proteins_uniprot	Intellectual disability
ensembl_gene	ENSG00000187323	DCC	uniprot	P43146	protein_disease_related_proteins_uniprot	Disease variant
ensembl_gene	ENSG00000187323	DCC	uniprot	E7EQM8	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	H0Y2Q5	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QKL2	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QLB0	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QLT8	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QQJ6	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QRL3	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QRM6	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QS93	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	P43146	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000187323	DCC	uniprot	E7EQM8	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	H0Y2Q5	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QKL2	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QLB0	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QLT8	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QQJ6	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QRL3	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QRM6	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	J3QS93	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000187323	DCC	uniprot	P43146	interaction_proteins_in_pathway_reactome	Developmental Biology
ensembl_gene	ENSG00000187323	DCC	uniprot	P43146	interaction_proteins_in_pathway_reactome	Programmed Cell Death
ensembl_gene	ENSG00000187323	DCC	mondo	0008002	disease_diseases_mondo	human disease or disorder
ensembl_gene	ENSG00000187323	DCC	mondo	0054602	disease_diseases_mondo	human disease or disorder
ensembl_gene	ENSG00000159388	BTG2	ensembl_transcript	ENST00000290551	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_evolutionary_conservation_homologene	Zebrafish
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_molecular_function_ncbigene	transcription regulator activity
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_biological_process_ncbigene	metabolic process
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_biological_process_ncbigene	multicellular organismal process
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_biological_process_ncbigene	developmental process
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_biological_process_ncbigene	response to stimulus
ensembl_gene	ENSG00000159388	BTG2	ncbigene	7832	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000159388	BTG2	uniprot	P78543	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000159388	BTG2	uniprot	P78543	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000159388	BTG2	uniprot	P78543	interaction_proteins_in_pathway_reactome	Gene expression (Transcription)
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000282641	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000373993	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000373995	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000373997	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000374001	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000395489	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000395495	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ensembl_transcript	ENST00000414883	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_evolutionary_conservation_homologene	Zebrafish
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_biological_process_ncbigene	metabolic process
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_biological_process_ncbigene	reproductive process
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000148584	A1CF	ncbigene	29974	gene_biological_process_ncbigene	localization
ensembl_gene	ENSG00000148584	A1CF	uniprot	F8W9F8	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000148584	A1CF	uniprot	Q5T0W7	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000148584	A1CF	uniprot	Q9NQ94	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000148584	A1CF	uniprot	F8W9F8	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000148584	A1CF	uniprot	Q5T0W7	structure_data_existence_uniprot	Proteins without structure data
ensembl_gene	ENSG00000148584	A1CF	uniprot	Q9NQ94	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000148584	A1CF	uniprot	F8W9F8	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000148584	A1CF	uniprot	Q5T0W7	interaction_proteins_in_pathway_reactome	Not in the pathway
ensembl_gene	ENSG00000148584	A1CF	uniprot	Q9NQ94	interaction_proteins_in_pathway_reactome	Metabolism of RNA
ensembl_gene	ENSG00000198053	SIRPA	ensembl_transcript	ENST00000356025	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000198053	SIRPA	ensembl_transcript	ENST00000358771	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000198053	SIRPA	ensembl_transcript	ENST00000400068	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000198053	SIRPA	ensembl_transcript	ENST00000622179	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_evolutionary_conservation_homologene	Chicken
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_molecular_function_ncbigene	molecular function regulator activity
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_biological_process_ncbigene	response to stimulus
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_biological_process_ncbigene	immune system process
ensembl_gene	ENSG00000198053	SIRPA	ncbigene	140885	gene_biological_process_ncbigene	biological regulation
ensembl_gene	ENSG00000198053	SIRPA	uniprot	P78324	protein_disease_related_proteins_uniprot	Unclassified
ensembl_gene	ENSG00000198053	SIRPA	uniprot	P78324	structure_data_existence_uniprot	Proteins with structure data
ensembl_gene	ENSG00000198053	SIRPA	uniprot	P78324	interaction_proteins_in_pathway_reactome	Hemostasis
ensembl_gene	ENSG00000198053	SIRPA	uniprot	P78324	interaction_proteins_in_pathway_reactome	Cell-Cell communication
ensembl_gene	ENSG00000198053	SIRPA	uniprot	P78324	interaction_proteins_in_pathway_reactome	Immune System
ensembl_gene	ENSG00000254087	LYN	ensembl_transcript	ENST00000519728	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000254087	LYN	ensembl_transcript	ENST00000520050	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000254087	LYN	ensembl_transcript	ENST00000520220	transcript_biotype_ensembl	protein coding
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_evolutionary_conservation_homologene	Zebrafish
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_molecular_function_ncbigene	catalytic activity
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_molecular_function_ncbigene	binding
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	metabolic process
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	cellular process
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	multicellular organismal process
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	developmental process
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	homeostatic process
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	biological process involved in interspecies interaction between organisms
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	response to stimulus
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	immune system process
ensembl_gene	ENSG00000254087	LYN	ncbigene	4067	gene_biological_process_ncbigene	biological regulation
